mach,alpha_deg,beta_deg,flap_deg,CL,CD,Cl_roll,Cm,Cn_yaw
7,40,0,5,2.4092176535694483,1.930590151244036,4.9640115741786945e-17,1.9109888000455619,-3.2964139359780393e-17
7,40,0,10,2.3180811490780457,1.8210248223493308,4.9640115741786945e-17,1.5725423657279034,-3.1800699147082262e-17
7,40,0,15,2.2241105291656362,1.7358544058243972,5.2742622975648629e-17,1.2757250742596753,-3.3351952764013104e-17
7,40,5,-15,2.6067611871269429,2.54708553715037,6.2050144677233681e-17,3.3621077021990842,-0.084254269901456583
7,40,5,-10,2.5936650714582861,2.3761773628600915,6.2050144677233681e-17,3.0131754399960409,-0.084254269901456597
7,40,5,-5,2.553296362959049,2.2123461251457317,6.825515914495705e-17,2.6415319195023703,-0.084254269901456597
7,40,5,0,2.4900677087296601,2.0621889620598157,7.4460173612680418e-17,2.2650285010843967,-0.084254269901456597
7,40,5,5,2.4098106004168236,1.930954077134257,7.4460173612680418e-17,1.9009835045328072,-0.084254269901456597
7,40,5,10,2.3193663800683386,1.8222210200084847,6.825515914495705e-17,1.5651079511262931,-0.084254269901456597
7,40,5,15,2.2261095725895816,1.7376975684855005,7.7562680846542102e-17,1.2705453204591814,-0.084254269901456597
7,40,10,-15,2.6021879518719548,2.5325447466648878,4.9640115741786945e-17,3.2985081958247311,-0.16960815738023632
7,40,10,-10,2.5893895138948251,2.3655213540971514,3.1025072338616841e-17,2.9575072434039211,-0.16960815738023632
7,40,10,-5,2.5499383953329455,2.2054140377253333,5.5845130209510313e-17,2.5943112647654618,-0.16960815738023632
7,40,10,0,2.4881469428132554,2.0586699811516564,4.9640115741786945e-17,2.2263658547892651,-0.16960815738023632
7,40,10,5,2.4097140968493225,1.9304180950465795,4.9640115741786945e-17,1.8705956839132702,-0.16960815738023632
7,40,10,10,2.3213256942262217,1.8241565650710567,5.2742622975648629e-17,1.5423546583246377,-0.16960815738023632
7,40,10,15,2.2301886352188354,1.7415543508497211,5.2742622975648629e-17,1.2544875033333471,-0.16960815738023632
7,50,-10,-15,2.9353097055646904,3.9771020147989282,4.9640115741786945e-17,4.0839779217511598,0.1845088063147941
7,50,-10,-10,2.9817905291480162,3.8187685795253068,6.2050144677233681e-17,3.7927629240648679,0.18450880631479408
7,50,-10,-5,2.9982642869636451,3.6521891750988216,6.2050144677233681e-17,3.4549574164777206,0.1845088063147941
7,50,-10,0,2.9854658489865145,3.4851657825310838,6.2050144677233681e-17,3.0870200396862018,0.1845088063147941
7,50,-10,5,2.9460147304246336,3.3250584661592653,5.5845130209510313e-17,2.7063791296829711,0.1845088063147941
7,50,-10,10,2.8842232779049426,3.1783144095855875,5.5845130209510313e-17,2.3303434550262399,0.1845088063147941
7,50,-10,15,2.8057904319410092,3.0500625234805101,5.5845130209510313e-17,1.9750298626821934,0.1845088063147941
7,50,-5,-15,2.9545549801713831,4.0154817589008349,6.2050144677233681e-17,4.166971339711548,0.092748881683316714
7,50,-5,-10,3.0021168969544672,3.8534656608219509,6.2050144677233681e-17,3.8689829991841727,0.092748881683316714
7,50,-5,-5,3.0189738163876361,3.683011801352253,6.2050144677233681e-17,3.52332050437222,0.092748881683316714
7,50,-5,0,3.0058777007189805,3.5121036270619768,4.9640115741786945e-17,3.1468253059820284,0.092748881683316714
7,50,-5,5,2.965508992219744,3.348272389347617,6.2050144677233681e-17,2.7573311040698072,0.092748881683316714
7,50,-5,10,2.902280337990355,3.1981152262617001,5.5845130209510313e-17,2.3725492502493526,0.092748881683316714
7,50,-5,15,2.8220232296775185,3.0668803413361414,4.3435101274063577e-17,2.0089714517477821,0.092748881683316714
7,50,0,-15,2.9606406950335167,4.0279659447778107,1.1169026041902063e-16,4.1948114026952164,-6.2050144677233681e-17
7,50,0,-10,3.0085666633908041,3.8647097323481625,6.2050144677233681e-17,3.8945421800713751,-5.7396383826441155e-17
7,50,0,-5,3.0255526101733969,3.6929511736555054,7.4460173612680418e-17,3.5462338924930297,-6.4377025102629944e-17
7,50,0,0,3.0123562533486292,3.5207348226956672,6.2050144677233681e-17,3.1668568996141886,-6.5001919748122107e-17
7,50,0,5,2.9716785520065518,3.3556495770685051,8.0665188080403786e-17,2.7743814053794305,-6.5152651911095366e-17
7,50,0,10,2.9079659288233439,3.2043430710776533,8.6870202548127154e-17,2.3866543288033788,-6.5152651911095366e-17
7,50,0,15,2.8270945112353818,3.0721036794021686,8.6870202548127154e-17,2.0202936090311052,-6.3601398294164523e-17
7,50,5,-15,2.9545549801713844,4.0154817589008358,6.2050144677233681e-17,4.1669713397115498,-0.092748881683316478
7,50,5,-10,3.0021168969544689,3.8534656608219526,6.2050144677233681e-17,3.8689829991841744,-0.092748881683316464
7,50,5,-5,3.0189738163876378,3.6830118013522548,6.2050144677233681e-17,3.5233205043722213,-0.092748881683316464
7,50,5,0,3.0058777007189814,3.5121036270619785,4.9640115741786945e-17,3.1468253059820301,-0.092748881683316464
7,50,5,5,2.9655089922197453,3.3482723893476183,6.2050144677233681e-17,2.757331104069809,-0.092748881683316478
7,50,5,10,2.9022803379903563,3.1981152262617019,5.5845130209510313e-17,2.3725492502493544,-0.092748881683316464
7,50,5,15,2.8220232296775203,3.0668803413361436,5.5845130209510313e-17,2.0089714517477835,-0.092748881683316464
7,50,10,-15,2.9353097055646895,3.9771020147989269,4.9640115741786945e-17,4.0839779217511598,-0.18450880631479516
7,50,10,-10,2.9817905291480149,3.8187685795253055,6.2050144677233681e-17,3.7927629240648675,-0.18450880631479516
7,50,10,-5,2.9982642869636433,3.6521891750988198,6.2050144677233681e-17,3.4549574164777201,-0.18450880631479516
7,50,10,0,2.9854658489865131,3.4851657825310824,6.2050144677233681e-17,3.0870200396862013,-0.18450880631479516
7,50,10,5,2.9460147304246322,3.3250584661592635,5.5845130209510313e-17,2.7063791296829707,-0.18450880631479516
7,50,10,10,2.8842232779049408,3.1783144095855853,6.825515914495705e-17,2.3303434550262394,-0.18450880631479516
7,50,10,15,2.8057904319410083,3.0500625234805088,6.825515914495705e-17,1.9750298626821934,-0.18450880631479516
7,60,-10,-15,2.7956358715304699,5.4798029053075439,4.9640115741786945e-17,4.6606650479298022,0.18949601521806941
7,60,-10,-10,2.8966078507695117,5.3606121282957027,6.2050144677233681e-17,4.453875777057533,0.18949601521806941
7,60,-10,-5,2.9718817477681339,5.2182638863822648,3.7230086806340209e-17,4.1801455390502911,0.18949601521806941
7,60,-10,0,3.0183625713514575,5.0599304511086407,7.4460173612680418e-17,3.852976539725208,0.18949601521806941
7,60,-10,5,3.0348363291670859,4.8933510466821559,6.2050144677233681e-17,3.4882262037971294,0.18949601521806941
7,60,-10,10,3.0220378911899548,4.7263276541144164,5.5845130209510313e-17,3.1031096608087356,0.18949601521806941
7,60,-10,15,2.9825867726280735,4.5662203377425969,6.2050144677233681e-17,2.7151224969080827,0.18949601521806941
7,60,-5,-15,2.820462674753947,5.5448882761113234,6.2050144677233681e-17,4.7579491574559629,0.095926845755246196
7,60,-5,-10,2.9237831519692712,5.4229252517818347,7.4460173612680418e-17,4.5463501939559006,0.095926845755246182
7,60,-5,-5,3.0008078376134186,5.2772661452049503,1.2410028935446736e-16,4.2662532895244532,0.095926845755246196
7,60,-5,0,3.0483697543964987,5.1152500471260618,9.928023148357389e-17,3.9314746965417333,0.095926845755246196
7,60,-5,5,3.0652266738296685,4.9447961876563671,7.4460173612680418e-17,3.558240666105235,0.095926845755246196
7,60,-5,10,3.0521305581610125,4.7738880133660899,9.928023148357389e-17,3.1641667328719789,0.095926845755246196
7,60,-5,15,3.0117618496617751,4.6100567756517279,9.3075217015850522e-17,2.7671554112187478,0.095926845755246209
7,60,0,-15,2.8286125145163332,5.5664631379891905,8.6870202548127154e-17,4.790633199713846,4.3435101274063577e-17
7,60,0,-10,2.9327238341728816,5.4435665761993715,8.6870202548127154e-17,4.5774146014098704,4.3435101274063577e-17
7,60,0,-5,3.010338087268428,5.296792556039656,9.928023148357389e-17,4.2951737606973497,4.4986354890994419e-17
7,60,0,0,3.0582640556257159,5.1335363436100074,1.1169026041902063e-16,3.9578326832306301,4.3189688104197565e-17
7,60,0,5,3.0752500024083069,4.9617777849173486,9.928023148357389e-17,3.5817418201532698,4.2659474465598156e-17
7,60,0,10,3.0620536455835401,4.7895614339575125,8.6870202548127154e-17,3.1846515401146145,4.3435101274063577e-17
7,60,0,15,3.0213759442414618,4.6244761883303491,9.928023148357389e-17,2.7846013881029523,4.8088862124856103e-17
7,60,5,-15,2.8204626747539487,5.544888276111327,6.2050144677233681e-17,4.757949157455962,-0.095926845755246015
7,60,5,-10,2.923783151969273,5.4229252517818374,7.4460173612680418e-17,4.5463501939558988,-0.095926845755246001
7,60,5,-5,3.0008078376134204,5.2772661452049539,1.2410028935446736e-16,4.2662532895244523,-0.095926845755246015
7,60,5,0,3.0483697543965005,5.1152500471260645,9.928023148357389e-17,3.9314746965417329,-0.095926845755246015
7,60,5,5,3.0652266738296703,4.9447961876563697,7.4460173612680418e-17,3.558240666105235,-0.095926845755246015
7,60,5,10,3.0521305581610143,4.7738880133660935,9.928023148357389e-17,3.1641667328719785,-0.095926845755246015
7,60,5,15,3.0117618496617768,4.6100567756517306,6.825515914495705e-17,2.7671554112187473,-0.095926845755246001
7,60,10,-15,2.7956358715304708,5.4798029053075457,7.4460173612680418e-17,4.6606650479298022,-0.18949601521807019
7,60,10,-10,2.8966078507695125,5.3606121282957044,8.6870202548127154e-17,4.453875777057533,-0.18949601521807022
7,60,10,-5,2.9718817477681347,5.2182638863822666,8.6870202548127154e-17,4.1801455390502911,-0.18949601521807022
7,60,10,0,3.0183625713514584,5.0599304511086416,7.4460173612680418e-17,3.852976539725208,-0.18949601521807022
7,60,10,5,3.0348363291670868,4.8933510466821577,8.6870202548127154e-17,3.4882262037971294,-0.18949601521807022
7,60,10,10,3.0220378911899557,4.7263276541144181,5.5845130209510313e-17,3.1031096608087356,-0.18949601521807022
7,60,10,15,2.9825867726280744,4.5662203377425987,8.6870202548127154e-17,2.7151224969080827,-0.18949601521807022
7,70,-10,-15,2.1553245537387689,6.7809984684856008,8.6870202548127154e-17,4.9525884914807028,0.18471480155173453
7,70,-10,-10,2.2919752594374558,6.7250904636039346,8.6870202548127154e-17,4.854681730857167,0.18471480155173453
7,70,-10,-5,2.4138647633929167,6.6351929355253114,8.6870202548127154e-17,4.6759831377968188,0.18471480155173453
7,70,-10,0,2.5148367426319584,6.5160021585134693,7.4460173612680418e-17,4.4254255922203072,0.18471480155173453
7,70,-10,5,2.5901106396305806,6.3736539166000341,9.928023148357389e-17,4.1154105058164072,0.18471480155173453
7,70,-10,10,2.6365914632139051,6.2153204813264091,7.4460173612680418e-17,3.7610221619729267,0.18471480155173453
7,70,-10,15,2.6530652210295322,6.0487410768999217,9.928023148357389e-17,3.3790752072521029,0.18471480155173453
7,70,-5,-15,2.1756305876105588,6.869919537104928,1.1169026041902063e-16,5.0572740921085835,0.093871738745863881
7,70,-5,-10,2.3154596395020115,6.8127111730809311,1.6133037616080757e-16,4.9570901271465635,0.093871738745863881
7,70,-5,-5,2.4401841602168388,6.7207227266667813,1.1169026041902063e-16,4.7742351999494677,0.093871738745863881
7,70,-5,0,2.5435046374321626,6.5987597023372917,1.1169026041902063e-16,4.5178499594702455,0.093871738745863881
7,70,-5,5,2.6205293230763091,6.4531005957604073,1.2410028935446736e-16,4.2006242606912805,0.093871738745863881
7,70,-5,10,2.668091239859391,6.2910844976815206,1.1169026041902063e-16,3.8379932309600329,0.093871738745863881
7,70,-5,15,2.6849481592925604,6.120630638211825,1.1169026041902063e-16,3.44716260715628,0.093871738745863867
7,70,0,-15,2.1823578347517456,6.8995937023427372,8.6870202548127154e-17,5.0924795691834763,1.2410028935446736e-17
7,70,0,-10,2.3232571754352382,6.8419474502690267,8.6870202548127154e-17,4.9915287694801025,2.1717550637031789e-17
7,70,0,-5,2.4489363708389669,6.7492548997945123,9.928023148357389e-17,4.8072742219859297,2.0166297020100946e-17
7,70,0,0,2.5530476904955126,6.626358338004688,1.1169026041902063e-16,4.548926540614648,2.0322781054242941e-17
7,70,0,5,2.6306619435910585,6.4795843178449726,9.928023148357389e-17,4.2292727118772957,2.0166297020100946e-17
7,70,0,10,2.6785879119483464,6.3163281054153231,1.1169026041902063e-16,3.8638660076955871,1.7063789786239262e-17
7,70,0,15,2.6955738587309375,6.1445695467226642,9.928023148357389e-17,3.4700438622403249,2.4820057870893473e-17
7,70,5,-15,2.1756305876105584,6.8699195371049271,1.1169026041902063e-16,5.0572740921085861,-0.093871738745864311
7,70,5,-10,2.3154596395020115,6.8127111730809302,1.1169026041902063e-16,4.9570901271465662,-0.093871738745864297
7,70,5,-5,2.4401841602168388,6.7207227266667804,1.1169026041902063e-16,4.7742351999494712,-0.093871738745864297
7,70,5,0,2.5435046374321626,6.5987597023372908,1.1169026041902063e-16,4.5178499594702473,-0.093871738745864311
7,70,5,5,2.6205293230763091,6.4531005957604064,1.2410028935446736e-16,4.2006242606912823,-0.093871738745864311
7,70,5,10,2.668091239859391,6.2910844976815197,1.1169026041902063e-16,3.8379932309600351,-0.093871738745864311
7,70,5,15,2.6849481592925599,6.1206306382118241,8.6870202548127154e-17,3.4471626071562826,-0.093871738745864311
7,70,10,-15,2.1553245537387689,6.7809984684856008,8.6870202548127154e-17,4.9525884914807028,-0.18471480155173503
7,70,10,-10,2.2919752594374558,6.7250904636039346,1.1169026041902063e-16,4.854681730857167,-0.18471480155173503
7,70,10,-5,2.4138647633929167,6.6351929355253114,8.6870202548127154e-17,4.6759831377968197,-0.18471480155173503
7,70,10,0,2.5148367426319584,6.5160021585134693,1.2410028935446736e-16,4.4254255922203081,-0.18471480155173503
7,70,10,5,2.5901106396305806,6.3736539166000341,9.928023148357389e-17,4.1154105058164081,-0.18471480155173503
7,70,10,10,2.6365914632139056,6.2153204813264091,7.4460173612680418e-17,3.7610221619729267,-0.18471480155173503
7,70,10,15,2.6530652210295322,6.0487410768999217,9.928023148357389e-17,3.3790752072521029,-0.18471480155173503
8,0,-10,-15,0.10815291841387933,0.028847023082807,-2.3268804253962631e-18,0.26811829382703423,0.056108602418449949
8,0,-10,-10,0.049635673912447949,0.0086196444511508034,-1.1634402126981315e-18,0.12044786347962941,0.056108602418449949
8,0,-10,-5,0.012648477322286666,0.00097413431130375066,-6.7867345740724339e-19,0.030082517983131926,0.056108602418449949
8,0,-10,0,-1.8610498714839253e-18,-0.00013246406526106749,-7.0669903544749787e-19,-3.635750664681661e-19,0.056108602418449949
8,0,-10,5,-1.8610498714839253e-18,-0.00013246406526106749,-7.0669903544749787e-19,-3.635750664681661e-19,0.056108602418449949
8,0,-10,10,-1.8610498714839253e-18,-0.00013246406526106749,-7.0669903544749787e-19,-3.635750664681661e-19,0.056108602418449949
8,0,-10,15,-1.8610498714839253e-18,-0.00013246406526106749,-7.0669903544749787e-19,-3.635750664681661e-19,0.056108602418449949
8,0,-5,-15,0.11066843719382163,0.029652160994122285,-1.551253616930842e-18,0.27435443255781694,0.014765343665458038
8,0,-5,-10,0.050790145485781195,0.0089543156236748349,-7.7562680846542102e-19,0.12324934925579177,0.014765343665458038
8,0,-5,-5,0.012942667092738603,0.0011309792668280174,0,0.030782204501483015,0.014765343665458038
8,0,-5,0,3.8844835873518499e-18,-1.3573795766382679e-06,-1.2076562429170466e-19,-6.960000816686169e-19,0.014765343665458038
8,0,-5,5,3.8844835873518499e-18,-1.3573795766382679e-06,-1.2076562429170466e-19,-6.960000816686169e-19,0.014765343665458038
8,0,-5,10,3.8844835873518499e-18,-1.3573795766382679e-06,-1.2076562429170466e-19,-6.960000816686169e-19,0.014765343665458038
8,0,-5,15,3.8844835873518499e-18,-1.3573795766382679e-06,-1.2076562429170466e-19,-6.960000816686169e-19,0.014765343665458038
8,0,0,-15,0.11151552287708233,0.029880494298448596,7.7562680846542102e-19,0.27645441443026192,-1.9390670211635525e-19
8,0,0,-10,0.051178906781979727,0.0090242221088264671,0,0.12419273258958667,9.6953351058177627e-20
8,0,0,-5,0.013041733712593973,0.0011410038525758331,0,0.031017819690362419,1.2119168882272203e-20
8,0,0,0,0,0,0,0,0
8,0,0,5,0,0,0,0,0
8,0,0,10,0,0,0,0,0
8,0,0,15,0,0,0,0,0
8,0,5,-15,0.11066843719382163,0.029652160994122285,-1.551253616930842e-18,0.27435443255781694,-0.01476534366545805
8,0,5,-10,0.050790145485781181,0.0089543156236748349,-7.7562680846542102e-19,0.12324934925579177,-0.01476534366545805
8,0,5,-5,0.012942667092738594,0.0011309792668280176,0,0.030782204501483015,-0.01476534366545805
8,0,5,0,-4.1727162425851092e-18,-1.3573795766382312e-06,-6.1945048759582729e-20,-6.380553054502529e-19,-0.01476534366545805
8,0,5,5,-4.1727162425851092e-18,-1.3573795766382312e-06,-6.1945048759582729e-20,-6.380553054502529e-19,-0.01476534366545805
8,0,5,10,-4.1727162425851092e-18,-1.3573795766382312e-06,-6.1945048759582729e-20,-6.380553054502529e-19,-0.01476534366545805
8,0,5,15,-4.1727162425851092e-18,-1.3573795766382312e-06,-6.1945048759582729e-20,-6.380553054502529e-19,-0.01476534366545805
8,0,10,-15,0.10815291841387932,0.028847023082807,7.7562680846542102e-19,0.26811829382703423,-0.05610860241844997
8,0,10,-10,0.049635673912447942,0.0086196444511508034,-3.8781340423271051e-19,0.12044786347962941,-0.05610860241844997
8,0,10,-5,0.012648477322286661,0.00097413431130375066,-2.9086005317453288e-19,0.030082517983131926,-0.05610860241844997
8,0,10,0,-7.8941236306900565e-18,-0.00013246406526106741,-3.7796657951586433e-19,3.2115797538021339e-19,-0.05610860241844997
8,0,10,5,-7.8941236306900565e-18,-0.00013246406526106741,-3.7796657951586433e-19,3.2115797538021339e-19,-0.05610860241844997
8,0,10,10,-7.8941236306900565e-18,-0.00013246406526106741,-3.7796657951586433e-19,3.2115797538021339e-19,-0.05610860241844997
8,0,10,15,-7.8941236306900565e-18,-0.00013246406526106741,-3.7796657951586433e-19,3.2115797538021339e-19,-0.05610860241844997
8,10,-10,-15,0.51404175256445028,0.16865962206813223,0,0.79024384730464003,0.076540433245068012
8,10,-10,-10,0.42720982360666432,0.10936629253349575,1.551253616930842e-18,0.54263186073168246,0.076540433245068012
8,10,-10,-5,0.35162803994633368,0.071471817124782705,3.8781340423271051e-18,0.34065437880583394,0.076540433245068012
8,10,-10,0,0.29311079544490226,0.051244438493126501,3.8781340423271051e-19,0.19297142654564414,0.076540433245068012
8,10,-10,5,0.25612359885474117,0.043598928353279484,9.6953351058177627e-19,0.10434411637651841,0.076540433245068012
8,10,-10,10,0.24347512153245449,0.04249232997671467,1.2572454202771252e-18,0.075368196769951296,0.076540433245068012
8,10,-10,15,0.24347512153245449,0.04249232997671467,1.2572454202771252e-18,0.075368196769951296,0.076540433245068012
8,10,-5,-15,0.47190161885472914,0.16329179607186561,6.2050144677233681e-18,0.79330780682170354,0.031101758323650256
8,10,-5,-10,0.38305007404935199,0.10261936844022818,7.7562680846542102e-18,0.53993663583192353,0.031101758323650256
8,10,-5,-5,0.30571034063595487,0.063843508914057573,3.1025072338616841e-18,0.3332613782347279,0.031101758323650256
8,10,-5,0,0.24583204892791446,0.043145663543610123,4.2659474465598156e-18,0.18214348177390008,0.031101758323650256
8,10,-5,5,0.20798457053487199,0.035322327186763328,3.8781340423271051e-18,0.091454797150753178,0.031101758323650256
8,10,-5,10,0.19504190344213326,0.03418999054035865,3.7241827251194913e-18,0.06180492929567475,0.031101758323650256
8,10,-5,15,0.19504190344213326,0.03418999054035865,3.7241827251194913e-18,0.06180492929567475,0.031101758323650256
8,10,0,-15,0.45413169975987933,0.16083964662372019,3.1025072338616841e-18,0.79321059772845059,0
8,10,0,-10,0.36460006157423303,0.09970281607722617,4.6537608507925261e-18,0.53790005633696736,3.8781340423271051e-19
8,10,0,-5,0.28666834924992984,0.060630155798342134,3.8781340423271051e-18,0.3296428512917548,-1.9390670211635525e-19
8,10,0,0,0.22633173315482716,0.039773883608719994,3.8781340423271051e-18,0.17736825821694804,-1.1513210438158593e-19
8,10,0,5,0.18819456008544144,0.031890665352469372,3.6842273402107498e-18,0.085985418256236651,-1.4543002658726644e-19
8,10,0,10,0.17515282637284751,0.030749661499893541,3.6213591516339625e-18,0.056108602418449997,-1.1513210438158593e-19
8,10,0,15,0.17515282637284751,0.030749661499893541,3.6213591516339625e-18,0.056108602418449997,-1.1513210438158593e-19
8,10,5,-15,0.47190161885472925,0.16329179607186561,6.2050144677233681e-18,0.79330780682170365,-0.031101758323650239
8,10,5,-10,0.38305007404935204,0.10261936844022819,7.7562680846542102e-18,0.53993663583192353,-0.031101758323650239
8,10,5,-5,0.30571034063595492,0.063843508914057573,6.2050144677233681e-18,0.33326137823472796,-0.031101758323650239
8,10,5,0,0.24583204892791455,0.043145663543610137,5.8172010634906576e-18,0.18214348177390008,-0.031101758323650239
8,10,5,5,0.20798457053487204,0.035322327186763341,5.8172010634906576e-18,0.09145479715075322,-0.031101758323650239
8,10,5,10,0.19504190344213335,0.034189990540358664,5.9508906452232226e-18,0.061804929295674785,-0.031101758323650239
8,10,5,15,0.19504190344213335,0.034189990540358664,5.9508906452232226e-18,0.061804929295674785,-0.031101758323650239
8,10,10,-15,0.51404175256445028,0.16865962206813223,6.2050144677233681e-18,0.79024384730464015,-0.07654043324506804
8,10,10,-10,0.42720982360666426,0.10936629253349572,7.7562680846542102e-18,0.54263186073168257,-0.07654043324506804
8,10,10,-5,0.35162803994633363,0.071471817124782705,6.9806412761887892e-18,0.34065437880583405,-0.07654043324506804
8,10,10,0,0.29311079544490221,0.051244438493126494,6.5928278719560787e-18,0.19297142654564425,-0.07654043324506804
8,10,10,5,0.25612359885474106,0.04359892835327947,6.7867345740724339e-18,0.10434411637651851,-0.07654043324506804
8,10,10,10,0.2434751215324544,0.042492329976714656,7.1260121271467479e-18,0.075368196769951393,-0.07654043324506804
8,10,10,15,0.2434751215324544,0.042492329976714656,7.1260121271467479e-18,0.075368196769951393,-0.07654043324506804
8,20,-10,-15,1.1701493053816596,0.57483388454290862,6.2050144677233681e-18,1.534985652460787,0.11237376707150684
8,20,-10,-10,1.0815833946521924,0.46835895232901797,1.551253616930842e-17,1.2168117409673649,0.11237376707150684
8,20,-10,-5,0.99026330748404834,0.38559085025143436,9.3075217015850522e-18,0.92551992053552357,0.11237376707150684
8,20,-10,0,0.90343137852626232,0.32629752071679785,9.3075217015850522e-18,0.67442367746828735,0.11237376707150684
8,20,-10,5,0.82784959486593157,0.28840304530808475,9.3075217015850522e-18,0.47372295912136314,0.11237376707150684
8,20,-10,10,0.76933235036450076,0.26817566667642878,8.5318948931196312e-18,0.32989119847850251,0.11237376707150684
8,20,-10,15,0.73234515377433929,0.26053015653658163,8.1440814888869207e-18,0.24531294129514181,0.11237376707150684
8,20,-5,-15,1.1349389316743463,0.56616502429382554,1.2410028935446736e-17,1.5545513779311124,0.052958297379250799
8,20,-5,-10,1.0443130745747777,0.45721360142665335,1.8615043403170104e-17,1.2289770887004343,0.052958297379250799
8,20,-5,-5,0.95086898190011171,0.3725204036770362,1.2410028935446736e-17,0.93091013861433991,0.052958297379250799
8,20,-5,0,0.86201743709473422,0.3118479760453986,1.3961282552377578e-17,0.67397367112901263,0.052958297379250799
8,20,-5,5,0.78467770368133782,0.27307211651922825,1.6288162977773841e-17,0.4686048732373686,0.052958297379250799
8,20,-5,10,0.72479941197329667,0.25237427114878058,1.3185655743912157e-17,0.32142774290540993,0.052958297379250799
8,20,-5,15,0.68695193358025475,0.24455093479193396,1.347651579708669e-17,0.23488228781893453,0.052958297379250799
8,20,0,-15,1.1218955014807452,0.56279692991571773,1.2410028935446736e-17,1.5607566905187915,1.551253616930842e-18
8,20,0,-10,1.0305759699422048,0.45301156385008817,1.551253616930842e-17,1.2326903689956346,3.1025072338616841e-18
8,20,0,-5,0.93641663130313335,0.36767010181570842,1.551253616930842e-17,0.93234193511458174,3.1025072338616841e-18
8,20,0,0,0.84688499311748711,0.30653327126921437,1.3961282552377578e-17,0.67343880749892993,3.3327714426248557e-18
8,20,0,5,0.76895328079318348,0.26746061099033019,1.6288162977773841e-17,0.46649806214969392,3.393367287036217e-18
8,20,0,10,0.70861666469808038,0.24660433880070792,1.4736909360842999e-17,0.31819439887691819,3.2964139359780393e-18
8,20,0,15,0.67047949162869547,0.23872112054445757,1.463995600978482e-17,0.23098650183486841,3.3448906115071281e-18
8,20,5,-15,1.1349389316743463,0.56616502429382554,2.4820057870893473e-17,1.5545513779311122,-0.052958297379250646
8,20,5,-10,1.0443130745747777,0.45721360142665335,1.8615043403170104e-17,1.2289770887004339,-0.052958297379250639
8,20,5,-5,0.95086898190011171,0.3725204036770362,1.8615043403170104e-17,0.93091013861433969,-0.052958297379250646
8,20,5,0,0.86201743709473422,0.3118479760453986,1.7063789786239262e-17,0.67397367112901241,-0.052958297379250646
8,20,5,5,0.78467770368133782,0.27307211651922825,1.6288162977773841e-17,0.46860487323736832,-0.052958297379250646
8,20,5,10,0.72479941197329667,0.25237427114878058,1.6288162977773841e-17,0.3214277429054096,-0.052958297379250646
8,20,5,15,0.68695193358025475,0.24455093479193396,1.6579023030948373e-17,0.23488228781893422,-0.052958297379250646
8,20,10,-15,1.1701493053816594,0.57483388454290862,3.1025072338616841e-17,1.534985652460787,-0.11237376707150729
8,20,10,-10,1.0815833946521922,0.46835895232901786,2.7922565104755157e-17,1.2168117409673649,-0.11237376707150729
8,20,10,-5,0.99026330748404812,0.38559085025143425,2.7922565104755157e-17,0.92551992053552379,-0.11237376707150729
8,20,10,0,0.9034313785262621,0.32629752071679774,2.7922565104755157e-17,0.67442367746828757,-0.11237376707150729
8,20,10,5,0.82784959486593146,0.28840304530808469,2.7922565104755157e-17,0.47372295912136336,-0.11237376707150729
8,20,10,10,0.76933235036450054,0.26817566667642867,2.8698191913220578e-17,0.32989119847850273,-0.11237376707150729
8,20,10,15,0.73234515377433906,0.26053015653658157,2.8504285211104219e-17,0.24531294129514197,-0.11237376707150729
8,30,-10,-15,1.9440392515232723,1.3622824359991881,1.8615043403170104e-17,2.4129097510402544,0.14548054479372102
8,30,-10,-10,1.8821237048532069,1.2152436771927513,2.4820057870893473e-17,2.0620643554599667,0.14548054479372102
8,30,-10,-5,1.8035333442657386,1.08673422619494,1.8615043403170104e-17,1.714528621808564,0.14548054479372102
8,30,-10,0,1.7149674335362719,0.98025929398104938,2.4820057870893473e-17,1.3866794004932488,0.14548054479372102
8,30,-10,5,1.6236473463681285,0.89749119190346627,2.1717550637031789e-17,1.0929528026200088,0.14548054479372102
8,30,-10,10,1.5368154174103423,0.83819786236882965,2.3268804253962631e-17,0.84495842438843705,0.14548054479372102
8,30,-10,15,1.4612336337500109,0.80030338696011627,2.249317744549721e-17,0.65078636771687537,0.14548054479372102
8,30,-5,-15,1.9284484681761282,1.3602930843015941,3.1025072338616841e-17,2.4544362368135735,0.07089640373527055
8,30,-5,-10,1.8650928335019379,1.2098343645307983,4.3435101274063577e-17,2.0954305604532411,0.07089640373527055
8,30,-5,-5,1.784674546947427,1.0783359240343589,3.1025072338616841e-17,1.7398115251441284,0.070896403735270563
8,30,-5,0,1.6940486898478586,0.969384501167187,2.4820057870893473e-17,1.4043368889504817,0.07089640373527055
8,30,-5,5,1.600604597173193,0.88469130341756985,3.1025072338616841e-17,1.1037785311584651,0.07089640373527055
8,30,-5,10,1.5117530523678144,0.82401887578593169,3.1025072338616841e-17,0.85001607449766103,0.07089640373527055
8,30,-5,15,1.4344133189544173,0.78524301625976112,2.9473818721685999e-17,0.65132778782268785,0.07089640373527055
8,30,0,-15,1.9223539584310616,1.3591144545602476,3.1025072338616841e-17,2.4680801202150073,7.7562680846542102e-18
